,Market_Segment,Vertical_Market,Region,Net_Price,buys_both
8305,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.544574245,0
8306,COMMERCIAL,Technical Services,GEO_1,3.544508104,0
8307,SMB,Financial Services,GEO_1,3.5445049028571427,1
8308,ENTERPRISE,Professional Services,GEO_3,3.54446730825,1
8309,SMB,Financial Services,GEO_1,3.5444075875,1
8310,SMB,Professional Services,GEO_2,3.544301852,0
8311,ENTERPRISE,Energy/Utilities,GEO_1,3.5442341183333337,0
8312,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.5441872795,1
8313,SMB,Energy/Utilities,GEO_2,3.544068841,1
8314,COMMERCIAL,Manufacturing,GEO_3,3.54402339,0
8315,COMMERCIAL,Technical Services,GEO_2,3.54380482025,1
8316,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.543715554,1
8317,COMMERCIAL,Health Care,GEO_2,3.5435122522857148,1
8318,SMB,Retail,GEO_1,3.5434288596666668,1
8319,PUBLIC SECTOR,Education- Public/Private,GEO_1,3.543148121,0
8320,ENTERPRISE,Manufacturing,GEO_3,3.543009690916667,1
8321,COMMERCIAL,Financial Services,GEO_2,3.5428469292857145,1
8322,SMB,Unknown,GEO_2,3.542838778666667,1
8323,SMB,Professional Services,GEO_2,3.542834459,1
8324,COMMERCIAL,Energy/Utilities,GEO_1,3.542629956,0
8325,ENTERPRISE,Financial Services,GEO_2,3.5423238120000002,0
8326,PUBLIC SECTOR,Government,GEO_2,3.542197954,0
8327,COMMERCIAL,Financial Services,GEO_3,3.542025112,0
8328,SMB,Retail,GEO_2,3.54195653,1
8329,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.541764297,0
8330,COMMERCIAL,Professional Services,GEO_2,3.5416506654999997,1
8331,COMMERCIAL,Manufacturing,GEO_2,3.5414921895,0
8332,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.5413217489999997,1
8333,COMMERCIAL,Retail,GEO_2,3.54119082475,1
8334,PUBLIC SECTOR,Government,GEO_2,3.5409093005,0
8335,COMMERCIAL,Retail,GEO_1,3.540619852666667,1
8336,COMMERCIAL,Professional Services,GEO_1,3.539651869,0
8337,COMMERCIAL,Professional Services,GEO_1,3.5395848,1
8338,COMMERCIAL,Manufacturing,GEO_1,3.539369275,0
8339,COMMERCIAL,Professional Services,GEO_2,3.539113371,0
8340,PUBLIC SECTOR,Government,GEO_2,3.538936063,0
8341,COMMERCIAL,Manufacturing,GEO_2,3.538936063,0
8342,COMMERCIAL,Financial Services,GEO_2,3.538936059,0
8343,COMMERCIAL,Retail,GEO_1,3.538882028857143,1
8344,PUBLIC SECTOR,Government,GEO_2,3.5388767506666667,0
8345,SMB,Professional Services,GEO_3,3.5388448333333336,0
8346,COMMERCIAL,Manufacturing,GEO_2,3.53862190625,1
8347,COMMERCIAL,Hospitality/Hotels & Leisure,GEO_3,3.5382690825,0
8348,COMMERCIAL,Financial Services,GEO_1,3.538242324,1
8349,ENTERPRISE,Government,GEO_3,3.538184502,1
8350,PUBLIC SECTOR,Government,GEO_1,3.5381030573333336,1
8351,SMB,WholeSale/Distribution,GEO_2,3.5378759210000004,1
8352,SMB,Media/Entertainment,GEO_2,3.537670385666667,1
8353,COMMERCIAL,Manufacturing,GEO_1,3.537380567,0
8354,COMMERCIAL,Professional Services,GEO_1,3.537242118,0
8355,COMMERCIAL,Manufacturing,GEO_2,3.537178813,0
8356,COMMERCIAL,Health Care,GEO_2,3.5371423875,1
8357,COMMERCIAL,Service Provider,GEO_2,3.536984883,0
8358,COMMERCIAL,Health Care,GEO_2,3.5369568105,1
8359,COMMERCIAL,WholeSale/Distribution,GEO_1,3.536945295,0
8360,COMMERCIAL,Media/Entertainment,GEO_2,3.536747554375,1
8361,COMMERCIAL,Manufacturing,GEO_2,3.5366874503333334,1
8362,COMMERCIAL,Financial Services,GEO_2,3.536537795692308,1
8363,ENTERPRISE,Financial Services,GEO_1,3.536506869666667,0
8364,COMMERCIAL,Manufacturing,GEO_2,3.5363650885,1
8365,ENTERPRISE,Professional Services,GEO_2,3.536085348,0
8366,COMMERCIAL,Financial Services,GEO_2,3.5360257600000002,1
8367,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.535736126,0
8368,COMMERCIAL,Financial Services,GEO_2,3.53568566,1
8369,PUBLIC SECTOR,Government,GEO_2,3.535454163,0
8370,COMMERCIAL,Professional Services,GEO_2,3.5354344462,1
8371,COMMERCIAL,Health Care,GEO_1,3.5354151409999997,0
8372,COMMERCIAL,Media/Entertainment,GEO_1,3.53534184,0
8373,PUBLIC SECTOR,Government,GEO_2,3.535299204,0
8374,COMMERCIAL,Financial Services,GEO_2,3.5352489865,1
8375,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.5351751317777778,1
8376,COMMERCIAL,Government,GEO_3,3.535052295,1
8377,COMMERCIAL,Government,GEO_3,3.5348258115,0
8378,COMMERCIAL,Financial Services,GEO_2,3.534818079,0
8379,SMB,Financial Services,GEO_2,3.5345845165,1
8380,ENTERPRISE,Government,GEO_1,3.534370652333333,1
8381,COMMERCIAL,Retail,GEO_2,3.53423336925,1
8382,ENTERPRISE,Financial Services,GEO_2,3.5340747392500003,1
8383,PUBLIC SECTOR,Education- Public/Private,GEO_3,3.533135942,0
8384,ENTERPRISE,Financial Services,GEO_1,3.5329469,0
8385,PUBLIC SECTOR,Government,GEO_1,3.532744369,0
8386,PUBLIC SECTOR,Government,GEO_3,3.532679809857143,1
8387,COMMERCIAL,Professional Services,GEO_2,3.5324777105000003,1
8388,COMMERCIAL,Financial Services,GEO_1,3.531880056,0
8389,COMMERCIAL,Unknown,GEO_1,3.531812528,0
8390,COMMERCIAL,Media/Entertainment,GEO_2,3.531702881,0
8391,PUBLIC SECTOR,Government,GEO_2,3.5311668295,1
8392,PUBLIC SECTOR,Government,GEO_2,3.53103979825,0
8393,COMMERCIAL,Professional Services,GEO_2,3.5307745612000003,1
8394,SMB,Media/Entertainment,GEO_2,3.53076112,0
8395,COMMERCIAL,Media/Entertainment,GEO_2,3.530570556666667,1
8396,SERVICE PROVIDER,Technical Services,GEO_2,3.5305412279999997,1
8397,PUBLIC SECTOR,Government,GEO_2,3.53046787,0
8398,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.530137592,0
8399,COMMERCIAL,Unknown,GEO_1,3.5300539695,1
8400,COMMERCIAL,Unknown,GEO_3,3.5299879264999996,1
8401,COMMERCIAL,Professional Services,GEO_1,3.5296755395,1
8402,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.529671493,0
8403,SERVICE PROVIDER,Service Provider,GEO_1,3.529631237,0
8404,SMB,Technical Services,GEO_2,3.529615124,0
8405,PUBLIC SECTOR,Government,GEO_2,3.5296009195,0
8406,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.529288874,0
8407,ENTERPRISE,Retail,GEO_2,3.529272995111111,1
8408,COMMERCIAL,Professional Services,GEO_2,3.529187246333333,1
8409,PUBLIC SECTOR,Government,GEO_2,3.528946249,0
8410,COMMERCIAL,Technical Services,GEO_2,3.528883158333333,1
8411,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.5288121135,0
8412,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.528419676,0
8413,COMMERCIAL,Professional Services,GEO_2,3.528381322,0
8414,COMMERCIAL,Health Care,GEO_2,3.5283778354999997,0
8415,COMMERCIAL,WholeSale/Distribution,GEO_1,3.5283151263333337,1
8416,PUBLIC SECTOR,Government,GEO_3,3.5282838105,0
8417,COMMERCIAL,Professional Services,GEO_2,3.5279136392500003,1
8418,PUBLIC SECTOR,Education- Public/Private,GEO_1,3.5279069300000003,0
8419,SMB,Professional Services,GEO_2,3.527900653333333,1
8420,COMMERCIAL,Professional Services,GEO_2,3.5277392560000003,0
8421,PUBLIC SECTOR,Government,GEO_2,3.5275353366666664,0
8422,PUBLIC SECTOR,Transportation,GEO_1,3.5274634094,1
8423,COMMERCIAL,Transportation,GEO_1,3.527435466,0
8424,PUBLIC SECTOR,Professional Services,GEO_2,3.527435466,0
8425,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.527435466,0
8426,COMMERCIAL,Professional Services,GEO_2,3.527435466,0
8427,COMMERCIAL,Retail,GEO_2,3.527435466,0
8428,ENTERPRISE,Financial Services,GEO_2,3.527435466,0
8429,COMMERCIAL,Financial Services,GEO_2,3.527435466,0
8430,COMMERCIAL,Professional Services,GEO_2,3.527435466,0
8431,PUBLIC SECTOR,Professional Services,GEO_2,3.527435466,0
8432,COMMERCIAL,Energy/Utilities,GEO_2,3.527435462,0
8433,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.527431419,0
8434,SMB,Unknown,GEO_1,3.527431419,0
8435,COMMERCIAL,Financial Services,GEO_2,3.527431419,0
8436,SERVICE PROVIDER,Service Provider,GEO_1,3.527361471,1
8437,COMMERCIAL,Manufacturing,GEO_2,3.527303726,1
8438,COMMERCIAL,Professional Services,GEO_1,3.527189315571429,1
8439,COMMERCIAL,WholeSale/Distribution,GEO_2,3.527030626,0
8440,COMMERCIAL,WholeSale/Distribution,GEO_1,3.526929352,1
8441,PUBLIC SECTOR,Unknown,GEO_1,3.5264179364999997,0
8442,COMMERCIAL,Transportation,GEO_2,3.526077751,0
8443,PUBLIC SECTOR,Government,GEO_1,3.525976259,0
8444,ENTERPRISE,Professional Services,GEO_1,3.525976259,0
8445,SMB,Financial Services,GEO_2,3.5259377335,1
8446,PUBLIC SECTOR,Professional Services,GEO_2,3.5257816245,1
8447,SMB,Professional Services,GEO_1,3.5257254553333333,1
8448,COMMERCIAL,Financial Services,GEO_1,3.5255370893333335,1
8449,COMMERCIAL,Manufacturing,GEO_3,3.525402362,0
8450,ENTERPRISE,Health Care,GEO_2,3.5251539635999998,1
8451,PUBLIC SECTOR,Government,GEO_1,3.525000723,0
8452,PUBLIC SECTOR,Government,GEO_2,3.5248740243333336,1
8453,COMMERCIAL,Financial Services,GEO_2,3.524845855666667,1
8454,COMMERCIAL,Professional Services,GEO_3,3.524841893,1
8455,COMMERCIAL,Professional Services,GEO_1,3.524699491,0
8456,COMMERCIAL,Professional Services,GEO_2,3.52464373325,1
8457,PUBLIC SECTOR,Government,GEO_2,3.5246401795000004,0
8458,ENTERPRISE,Professional Services,GEO_3,3.5246185583333336,1
8459,SMB,Manufacturing,GEO_3,3.5245662585,0
8460,PUBLIC SECTOR,Energy/Utilities,GEO_2,3.524222798,0
8461,SMB,Retail,GEO_2,3.5242170469999996,1
8462,SMB,WholeSale/Distribution,GEO_2,3.5238541475,0
8463,COMMERCIAL,Technical Services,GEO_3,3.523548553,0
8464,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.523270730666667,1
8465,PUBLIC SECTOR,Professional Services,GEO_1,3.52306014,0
8466,COMMERCIAL,Retail,GEO_2,3.5229886485,0
8467,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.52296640875,1
8468,SERVICE PROVIDER,Service Provider,GEO_2,3.5229458850000004,0
8469,COMMERCIAL,Health Care,GEO_2,3.5228284696000003,1
8470,COMMERCIAL,Financial Services,GEO_3,3.522350852,0
8471,PUBLIC SECTOR,Technical Services,GEO_3,3.522275836,0
8472,COMMERCIAL,Technical Services,GEO_2,3.522257527,0
8473,COMMERCIAL,WholeSale/Distribution,GEO_1,3.521753551333333,1
8474,COMMERCIAL,WholeSale/Distribution,GEO_2,3.521696144,0
8475,PUBLIC SECTOR,Government,GEO_2,3.521495185,0
8476,PUBLIC SECTOR,Professional Services,GEO_2,3.521476368,0
8477,COMMERCIAL,Media/Entertainment,GEO_1,3.521476368,0
8478,PUBLIC SECTOR,Financial Services,GEO_1,3.520779158,1
8479,COMMERCIAL,Financial Services,GEO_2,3.5207367537142855,1
8480,PUBLIC SECTOR,Education- Public/Private,GEO_1,3.5207206224000003,0
8481,PUBLIC SECTOR,Education- Public/Private,GEO_1,3.520089954,0
8482,SMB,Retail,GEO_2,3.520089165,1
8483,SMB,Technical Services,GEO_2,3.519719392,0
8484,PUBLIC SECTOR,Financial Services,GEO_2,3.51962832,0
8485,PUBLIC SECTOR,Government,GEO_2,3.5195931113333336,1
8486,PUBLIC SECTOR,Government,GEO_2,3.5194759503333337,1
8487,COMMERCIAL,Energy/Utilities,GEO_2,3.519466954,0
8488,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.519439117,0
8489,COMMERCIAL,Manufacturing,GEO_1,3.519150603,0
8490,PUBLIC SECTOR,Education- Public/Private,GEO_1,3.519150603,0
8491,SMB,Retail,GEO_2,3.5189381109999998,1
8492,COMMERCIAL,Professional Services,GEO_1,3.518931954,0
8493,COMMERCIAL,Transportation,GEO_1,3.5187103424999995,0
8494,PUBLIC SECTOR,Professional Services,GEO_1,3.5186670566666667,1
8495,SMB,Technical Services,GEO_1,3.518605831,0
8496,SMB,Professional Services,GEO_2,3.518371902,1
8497,SMB,Technical Services,GEO_2,3.518213351,0
8498,ENTERPRISE,Financial Services,GEO_1,3.517997444,0
8499,COMMERCIAL,Retail,GEO_2,3.517848620666667,1
8500,ENTERPRISE,Manufacturing,GEO_1,3.517812235,0
8501,ENTERPRISE,Financial Services,GEO_3,3.517812235,0
8502,COMMERCIAL,Manufacturing,GEO_1,3.517808098,0
8503,SMB,WholeSale/Distribution,GEO_1,3.517808098,0
8504,PUBLIC SECTOR,Professional Services,GEO_2,3.5176188175,1
8505,COMMERCIAL,Health Care,GEO_2,3.517386266,0
8506,SERVICE PROVIDER,Professional Services,GEO_1,3.517257579,0
8507,COMMERCIAL,Hospitality/Hotels & Leisure,GEO_1,3.5171883935,0
8508,SMB,Retail,GEO_2,3.517148506333333,1
8509,SMB,Financial Services,GEO_2,3.517124932,0
8510,COMMERCIAL,Transportation,GEO_1,3.5168804619999996,1
8511,PUBLIC SECTOR,Government,GEO_3,3.51656247725,1
8512,ENTERPRISE,Professional Services,GEO_3,3.51642566625,0
8513,SMB,Health Care,GEO_2,3.516367214,0
8514,SMB,Unknown,GEO_2,3.51597473825,1
8515,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.5158538755,0
8516,COMMERCIAL,Financial Services,GEO_1,3.515738732,0
8517,ENTERPRISE,Transportation,GEO_2,3.515738732,0
8518,PUBLIC SECTOR,Unknown,GEO_1,3.515634796,0
8519,SMB,Professional Services,GEO_2,3.5152423680000005,1
8520,COMMERCIAL,Professional Services,GEO_2,3.5151970649999997,1
8521,SMB,Manufacturing,GEO_1,3.515123073,0
8522,COMMERCIAL,Manufacturing,GEO_1,3.515022107,1
8523,SMB,Manufacturing,GEO_2,3.51499869025,1
8524,COMMERCIAL,Technical Services,GEO_2,3.51499466075,1
8525,COMMERCIAL,Professional Services,GEO_2,3.514782973666667,1
8526,COMMERCIAL,Retail,GEO_2,3.5146415035,0
8527,COMMERCIAL,Retail,GEO_2,3.51447871,0
8528,PUBLIC SECTOR,Government,GEO_2,3.5142804966666668,1
8529,COMMERCIAL,Professional Services,GEO_2,3.5142048,0
8530,SMB,Technical Services,GEO_3,3.514187713,1
8531,PUBLIC SECTOR,Professional Services,GEO_2,3.5139386476666665,1
8532,COMMERCIAL,Technical Services,GEO_2,3.5139212106000004,1
8533,ENTERPRISE,Manufacturing,GEO_1,3.513808616142857,1
8534,COMMERCIAL,Financial Services,GEO_1,3.513722116,0
8535,COMMERCIAL,Health Care,GEO_2,3.513636438,1
8536,PUBLIC SECTOR,Unknown,GEO_1,3.513534149,0
8537,COMMERCIAL,Manufacturing,GEO_2,3.5135244392500002,0
8538,COMMERCIAL,Retail,GEO_3,3.513352563,1
8539,COMMERCIAL,Unknown,GEO_3,3.5132210465,0
8540,PUBLIC SECTOR,Government,GEO_2,3.5132104573333334,1
8541,PUBLIC SECTOR,Government,GEO_2,3.512990659,0
8542,COMMERCIAL,Financial Services,GEO_3,3.512889262,0
8543,COMMERCIAL,Media/Entertainment,GEO_3,3.512465081,1
8544,SERVICE PROVIDER,Service Provider,GEO_2,3.5123400896666666,0
8545,SMB,Professional Services,GEO_2,3.512278921,0
8546,COMMERCIAL,Professional Services,GEO_1,3.512181529222222,1
8547,PUBLIC SECTOR,Government,GEO_1,3.512009851666667,1
8548,COMMERCIAL,Retail,GEO_2,3.511907733857143,1
8549,COMMERCIAL,Hospitality/Hotels & Leisure,GEO_2,3.5118855505,1
8550,COMMERCIAL,Professional Services,GEO_2,3.511586995,0
8551,PUBLIC SECTOR,Education- Public/Private,GEO_1,3.511230799,0
8552,COMMERCIAL,WholeSale/Distribution,GEO_1,3.51123075,1
8553,ENTERPRISE,Financial Services,GEO_2,3.511103538,0
8554,COMMERCIAL,Financial Services,GEO_1,3.510730008,0
8555,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.510718974714286,1
8556,COMMERCIAL,Financial Services,GEO_2,3.5104613135,0
8557,PUBLIC SECTOR,Government,GEO_3,3.510018763,0
8558,SMB,Professional Services,GEO_2,3.5099090096666665,1
8559,COMMERCIAL,Financial Services,GEO_2,3.509829183,0
8560,COMMERCIAL,WholeSale/Distribution,GEO_2,3.5096611235,0
8561,COMMERCIAL,Financial Services,GEO_1,3.508848606666666,1
8562,ENTERPRISE,Manufacturing,GEO_1,3.508797584,0
8563,COMMERCIAL,Financial Services,GEO_1,3.50874066,0
8564,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.5086075735,0
8565,PUBLIC SECTOR,Government,GEO_2,3.508595894666667,0
8566,PUBLIC SECTOR,Unknown,GEO_1,3.5083545326666665,0
8567,COMMERCIAL,Professional Services,GEO_2,3.508304202333333,1
8568,COMMERCIAL,Financial Services,GEO_2,3.507971148,1
8569,COMMERCIAL,Technical Services,GEO_1,3.507956476,0
8570,COMMERCIAL,Technical Services,GEO_2,3.5079131745,1
8571,SMB,Professional Services,GEO_2,3.5074226152500003,1
8572,COMMERCIAL,Retail,GEO_3,3.50737336575,1
8573,PUBLIC SECTOR,Health Care,GEO_2,3.5073696803333334,0
8574,SMB,Retail,GEO_2,3.5073271399999997,1
8575,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.5073075705,1
8576,COMMERCIAL,Technical Services,GEO_2,3.50704074025,0
8577,COMMERCIAL,Professional Services,GEO_2,3.5068641845,0
8578,COMMERCIAL,Professional Services,GEO_1,3.506835525,1
8579,SMB,WholeSale/Distribution,GEO_1,3.506712467,0
8580,PUBLIC SECTOR,Government,GEO_2,3.506357061,0
8581,SMB,Professional Services,GEO_2,3.5059625028,1
8582,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.5059330435000002,1
8583,COMMERCIAL,Professional Services,GEO_1,3.505735093,1
8584,COMMERCIAL,Manufacturing,GEO_3,3.5057332665,0
8585,PUBLIC SECTOR,Unknown,GEO_1,3.5056202296666665,1
8586,COMMERCIAL,Manufacturing,GEO_2,3.505334628,0
8587,COMMERCIAL,Professional Services,GEO_2,3.5053094215,1
8588,COMMERCIAL,Professional Services,GEO_1,3.5052993677499997,1
8589,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.505284005,1
8590,ENTERPRISE,Manufacturing,GEO_2,3.5052727779999997,1
8591,COMMERCIAL,Manufacturing,GEO_2,3.505031346,1
8592,COMMERCIAL,Professional Services,GEO_2,3.504863864,0
8593,COMMERCIAL,Manufacturing,GEO_2,3.504755773,1
8594,COMMERCIAL,WholeSale/Distribution,GEO_1,3.5044826605,0
8595,PUBLIC SECTOR,Government,GEO_2,3.504371114857143,1
8596,COMMERCIAL,WholeSale/Distribution,GEO_2,3.504158506,0
8597,PUBLIC SECTOR,Government,GEO_2,3.504158506,0
8598,SMB,WholeSale/Distribution,GEO_1,3.504158506,0
8599,COMMERCIAL,Unknown,GEO_2,3.5040177280000004,1
8600,PUBLIC SECTOR,Government,GEO_2,3.503991978,0
8601,COMMERCIAL,Professional Services,GEO_1,3.5037500305,1
8602,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.5035925556666663,0
8603,SMB,Professional Services,GEO_2,3.5032711544285715,1
8604,COMMERCIAL,Retail,GEO_2,3.503112988,0
8605,PUBLIC SECTOR,Government,GEO_2,3.502867411,1
8606,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.502856811,1
8607,PUBLIC SECTOR,Government,GEO_2,3.50283624525,1
8608,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.5027823755,0
8609,PUBLIC SECTOR,Government,GEO_2,3.502700285,0
8610,COMMERCIAL,Financial Services,GEO_2,3.502537487,0
8611,COMMERCIAL,Retail,GEO_2,3.5024315699999997,1
8612,COMMERCIAL,Manufacturing,GEO_3,3.5022755113333335,1
8613,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.5022692203333334,1
8614,PUBLIC SECTOR,Unknown,GEO_1,3.502011690333333,0
8615,PUBLIC SECTOR,Education- Public/Private,GEO_1,3.501758074,0
8616,PUBLIC SECTOR,Education- Public/Private,GEO_3,3.5015902844999998,0
8617,COMMERCIAL,WholeSale/Distribution,GEO_2,3.5013717635,1
8618,PUBLIC SECTOR,Professional Services,GEO_2,3.50135749,0
8619,SMB,Professional Services,GEO_3,3.5013252425,1
8620,COMMERCIAL,Financial Services,GEO_1,3.501138302,0
8621,ENTERPRISE,Financial Services,GEO_1,3.5011117893333332,0
8622,COMMERCIAL,Unknown,GEO_1,3.500884421,0
8623,ENTERPRISE,Manufacturing,GEO_1,3.5006124695,0
8624,SMB,Professional Services,GEO_1,3.500389651,0
8625,ENTERPRISE,Manufacturing,GEO_2,3.500355199,0
8626,ENTERPRISE,Professional Services,GEO_1,3.500355199,0
8627,COMMERCIAL,Manufacturing,GEO_1,3.500303516,0
8628,PUBLIC SECTOR,Government,GEO_2,3.50029622,0
8629,COMMERCIAL,Professional Services,GEO_1,3.4997313815,0
8630,SMB,Energy/Utilities,GEO_2,3.4996384656666666,1
8631,SMB,Financial Services,GEO_3,3.499618134,0
8632,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.499589354,1
8633,SMB,Unknown,GEO_2,3.499589354,1
8634,COMMERCIAL,Media/Entertainment,GEO_2,3.4994565336666668,1
8635,COMMERCIAL,Manufacturing,GEO_2,3.4993026405,1
8636,SMB,WholeSale/Distribution,GEO_2,3.499225392,0
8637,COMMERCIAL,Health Care,GEO_2,3.4990977705,1
8638,COMMERCIAL,Manufacturing,GEO_1,3.4990520655,0
8639,PUBLIC SECTOR,Health Care,GEO_2,3.499049624,1
8640,SERVICE PROVIDER,Technical Services,GEO_2,3.4990176326666664,0
8641,SMB,Professional Services,GEO_2,3.499009446,0
8642,PUBLIC SECTOR,Professional Services,GEO_2,3.498981179,0
8643,PUBLIC SECTOR,Professional Services,GEO_2,3.498884152,0
8644,PUBLIC SECTOR,Government,GEO_2,3.4984640616666667,1
8645,SERVICE PROVIDER,Service Provider,GEO_2,3.4983549943333334,1
8646,PUBLIC SECTOR,Government,GEO_2,3.4982785320000005,1
8647,SMB,Technical Services,GEO_2,3.4982588755000004,1
8648,COMMERCIAL,Technical Services,GEO_2,3.498058002,0
8649,COMMERCIAL,WholeSale/Distribution,GEO_2,3.4979820477777777,1
8650,SERVICE PROVIDER,Service Provider,GEO_2,3.497923759,0
8651,COMMERCIAL,Financial Services,GEO_3,3.497803467,1
8652,COMMERCIAL,Retail,GEO_2,3.4977951723333334,0
8653,PUBLIC SECTOR,Government,GEO_1,3.497429772,0
8654,SERVICE PROVIDER,Service Provider,GEO_1,3.497304018,0
8655,COMMERCIAL,Health Care,GEO_2,3.497278004,0
8656,SMB,WholeSale/Distribution,GEO_2,3.496969436666667,1
8657,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.496922197,0
8658,COMMERCIAL,Technical Services,GEO_2,3.496679271666667,1
8659,SMB,Transportation,GEO_2,3.496442721,1
8660,COMMERCIAL,Health Care,GEO_2,3.495900923,0
8661,SMB,Media/Entertainment,GEO_2,3.49577397625,0
8662,COMMERCIAL,Technical Services,GEO_2,3.4957036730000004,0
8663,COMMERCIAL,Manufacturing,GEO_1,3.4956036398,1
8664,SERVICE PROVIDER,Financial Services,GEO_1,3.495583184,0
8665,SMB,Technical Services,GEO_2,3.4954417555,1
8666,SMB,Technical Services,GEO_2,3.49524036075,1
8667,COMMERCIAL,Professional Services,GEO_3,3.495103961,0
8668,COMMERCIAL,Financial Services,GEO_2,3.494920845,0
8669,COMMERCIAL,Financial Services,GEO_1,3.49480912,0
8670,COMMERCIAL,Professional Services,GEO_3,3.494567471,0
8671,PUBLIC SECTOR,Professional Services,GEO_2,3.4941798741666665,1
8672,COMMERCIAL,Manufacturing,GEO_2,3.4940683363333336,1
8673,SMB,Health Care,GEO_2,3.4940683363333336,1
8674,SERVICE PROVIDER,WholeSale/Distribution,GEO_2,3.4940683363333336,1
8675,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.4940682220000006,1
8676,COMMERCIAL,Government,GEO_3,3.493898306,1
8677,PUBLIC SECTOR,Government,GEO_2,3.493794297,0
8678,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.493794297,0
8679,PUBLIC SECTOR,Government,GEO_2,3.493794297,0
8680,COMMERCIAL,Energy/Utilities,GEO_1,3.493794297,0
8681,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.493794297,0
8682,PUBLIC SECTOR,Education- Public/Private,GEO_2,3.493794297,0
8683,COMMERCIAL,Retail,GEO_2,3.49379088175,1
8684,PUBLIC SECTOR,Professional Services,GEO_1,3.493711214,0
8685,SMB,Unknown,GEO_2,3.493269298,0
8686,SMB,Retail,GEO_2,3.4931472696666668,1
8687,SMB,Manufacturing,GEO_2,3.493094188,0
8688,SMB,Manufacturing,GEO_1,3.4929642575,1
8689,SERVICE PROVIDER,Manufacturing,GEO_2,3.4927825270000006,0
8690,PUBLIC SECTOR,Government,GEO_2,3.4927595793000004,1
8691,COMMERCIAL,Manufacturing,GEO_1,3.4926554406666668,0
8692,SMB,Professional Services,GEO_2,3.49236225,1
8693,PUBLIC SECTOR,Government,GEO_2,3.4921794115,0
8694,COMMERCIAL,Financial Services,GEO_2,3.492094588,0
8695,COMMERCIAL,Technical Services,GEO_2,3.491816009,0
8696,PUBLIC SECTOR,Government,GEO_1,3.4917607475,1
8697,ENTERPRISE,Financial Services,GEO_1,3.4916784493333335,1
